"","date","state","fips","cases","deaths"
"12666",2020-10-19,"Alaska","2",12138,63
"12667",2020-10-19,"Arizona","4",231933,5830
"12668",2020-10-19,"Arkansas","5",99597,1714
"12669",2020-10-19,"California","6",882665,16987
"12670",2020-10-19,"Colorado","8",86727,2207
"12671",2020-10-19,"Connecticut","9",64021,4554
"12672",2020-10-19,"Delaware","10",23196,666
"12673",2020-10-19,"District of Columbia","11",16395,641
"12674",2020-10-19,"Florida","12",756719,16020
"12675",2020-10-19,"Georgia","13",350654,7479
"12676",2020-10-19,"Guam","66",4725,67
"12677",2020-10-19,"Hawaii","15",14218,186
"12678",2020-10-19,"Idaho","16",54123,535
"12679",2020-10-19,"Illinois","17",352449,9520
"12680",2020-10-19,"Indiana","18",151588,3960
"12681",2020-10-19,"Iowa","19",108114,1548
"12682",2020-10-19,"Kansas","20",74616,872
"12683",2020-10-19,"Kentucky","21",90443,1381
"12684",2020-10-19,"Louisiana","22",179070,5766
"12685",2020-10-19,"Maine","23",5962,146
"12686",2020-10-19,"Maryland","24",136643,4041
"12687",2020-10-19,"Massachusetts","25",144488,9753
"12688",2020-10-19,"Michigan","26",164055,7364
"12689",2020-10-19,"Minnesota","27",124492,2292
"12690",2020-10-19,"Mississippi","28",110592,3171
"12691",2020-10-19,"Missouri","29",164249,2660
"12692",2020-10-19,"Montana","30",23503,242
"12693",2020-10-19,"Nebraska","31",58817,568
"12694",2020-10-19,"Nevada","32",90978,1714
"12695",2020-10-19,"New Hampshire","33",9746,468
"12696",2020-10-19,"New Jersey","34",222994,16214
"12697",2020-10-19,"New Mexico","35",37302,935
"12698",2020-10-19,"New York","36",490015,32990
"12699",2020-10-19,"North Carolina","37",247551,3969
"12700",2020-10-19,"North Dakota","38",32642,413
"12701",2020-10-19,"Northern Mariana Islands","69",86,2
"12702",2020-10-19,"Ohio","39",183624,5075
"12703",2020-10-19,"Oklahoma","40",108073,1173
"12704",2020-10-19,"Oregon","41",39799,630
"12705",2020-10-19,"Pennsylvania","42",188442,8562
"12706",2020-10-19,"Puerto Rico","72",57950,768
"12707",2020-10-19,"Rhode Island","44",28347,1159
"12708",2020-10-19,"South Carolina","45",164609,3661
"12709",2020-10-19,"South Dakota","46",33836,323
"12710",2020-10-19,"Tennessee","47",228267,2896
"12711",2020-10-19,"Texas","48",874057,17564
"12712",2020-10-19,"Utah","49",95572,547
"12713",2020-10-19,"Vermont","50",1946,58
"12714",2020-10-19,"Virgin Islands","78",1335,21
"12715",2020-10-19,"Virginia","51",166828,3457
"12716",2020-10-19,"Washington","53",103323,2357
"12717",2020-10-19,"West Virginia","54",20293,399
"12718",2020-10-19,"Wisconsin","55",183177,1624
"12719",2020-10-19,"Wyoming","56",9311,57
"12720",2020-10-20,"Alabama","1",174528,2805
"12721",2020-10-20,"Alaska","2",12349,63
"12722",2020-10-20,"Arizona","4",232939,5837
"12723",2020-10-20,"Arkansas","5",100441,1728
"12724",2020-10-20,"California","6",887093,17067
"12725",2020-10-20,"Colorado","8",87966,2212
"12726",2020-10-20,"Connecticut","9",64455,4559
"12727",2020-10-20,"Delaware","10",23325,668
"12728",2020-10-20,"District of Columbia","11",16445,642
"12729",2020-10-20,"Florida","12",760381,16104
"12730",2020-10-20,"Georgia","13",351990,7494
"12731",2020-10-20,"Guam","66",4855,67
"12732",2020-10-20,"Hawaii","15",14302,188
"12733",2020-10-20,"Idaho","16",55153,541
"12734",2020-10-20,"Illinois","17",356151,9562
"12735",2020-10-20,"Indiana","18",153088,4008
"12736",2020-10-20,"Iowa","19",109210,1576
"12737",2020-10-20,"Kansas","20",74883,902
"12738",2020-10-20,"Kentucky","21",91731,1403
"12739",2020-10-20,"Louisiana","22",179769,5772
"12740",2020-10-20,"Maine","23",5989,146
"12741",2020-10-20,"Maryland","24",137229,4050
"12742",2020-10-20,"Massachusetts","25",145464,9758
"12743",2020-10-20,"Michigan","26",165949,7386
"12744",2020-10-20,"Minnesota","27",125584,2299
"12745",2020-10-20,"Mississippi","28",111322,3202
"12746",2020-10-20,"Missouri","29",164891,2668
"12747",2020-10-20,"Montana","30",24201,252
"12748",2020-10-20,"Nebraska","31",59409,575
"12749",2020-10-20,"Nevada","32",91679,1728
"12750",2020-10-20,"New Hampshire","33",9828,468
"12751",2020-10-20,"New Jersey","34",223982,16227
"12752",2020-10-20,"New Mexico","35",37896,942
"12753",2020-10-20,"New York","36",491216,32998
"12754",2020-10-20,"North Carolina","37",249158,4018
"12755",2020-10-20,"North Dakota","38",33671,417
"12756",2020-10-20,"Northern Mariana Islands","69",88,2
"12757",2020-10-20,"Ohio","39",185639,5083
"12758",2020-10-20,"Oklahoma","40",109548,1191
"12759",2020-10-20,"Oregon","41",40149,636
"12760",2020-10-20,"Pennsylvania","42",189988,8591
"12761",2020-10-20,"Puerto Rico","72",58643,769
"12762",2020-10-20,"Rhode Island","44",28649,1164
"12763",2020-10-20,"South Carolina","45",165493,3696
"12764",2020-10-20,"South Dakota","46",34457,330
"12765",2020-10-20,"Tennessee","47",229794,2924
"12766",2020-10-20,"Texas","48",879939,17644
"12767",2020-10-20,"Utah","49",96643,552
"12768",2020-10-20,"Vermont","50",1956,58
"12769",2020-10-20,"Virgin Islands","78",1337,21
"12770",2020-10-20,"Virginia","51",167754,3485
"12771",2020-10-20,"Washington","53",103845,2380
"12772",2020-10-20,"West Virginia","54",20519,408
"12773",2020-10-20,"Wisconsin","55",187898,1660
"12774",2020-10-20,"Wyoming","56",9526,61
"12775",2020-10-21,"Alabama","1",175674,2828
"12776",2020-10-21,"Alaska","2",12559,64
"12777",2020-10-21,"Arizona","4",233948,5854
"12778",2020-10-21,"Arkansas","5",101596,1751
"12779",2020-10-21,"California","6",890153,17189
"12780",2020-10-21,"Colorado","8",89245,2220
"12781",2020-10-21,"Connecticut","9",64871,4567
"12782",2020-10-21,"Delaware","10",23375,670
"12783",2020-10-21,"District of Columbia","11",16498,642
"12784",2020-10-21,"Florida","12",762525,16209
"12785",2020-10-21,"Georgia","13",353449,7523
"12786",2020-10-21,"Guam","66",4937,69
"12787",2020-10-21,"Hawaii","15",14379,202
"12788",2020-10-21,"Idaho","16",55922,551
"12789",2020-10-21,"Illinois","17",360160,9622
"12790",2020-10-21,"Indiana","18",154822,4023
"12791",2020-10-21,"Iowa","19",110444,1594
"12792",2020-10-21,"Kansas","20",76299,952
"12793",2020-10-21,"Kentucky","21",93110,1424
"12794",2020-10-21,"Louisiana","22",181132,5790
"12795",2020-10-21,"Maine","23",6027,146
"12796",2020-10-21,"Maryland","24",137720,4058
"12797",2020-10-21,"Massachusetts","25",146166,9780
"12798",2020-10-21,"Michigan","26",167857,7420
"12799",2020-10-21,"Minnesota","27",126644,2334
"12800",2020-10-21,"Mississippi","28",112123,3223
"12801",2020-10-21,"Missouri","29",167435,2716
"12802",2020-10-21,"Montana","30",24818,276
"12803",2020-10-21,"Nebraska","31",60308,586
"12804",2020-10-21,"Nevada","32",92193,1735
"12805",2020-10-21,"New Hampshire","33",9917,469
"12806",2020-10-21,"New Jersey","34",225012,16245
"12807",2020-10-21,"New Mexico","35",38715,950
"12808",2020-10-21,"New York","36",493245,33005
"12809",2020-10-21,"North Carolina","37",251010,4063
"12810",2020-10-21,"North Dakota","38",34170,427
"12811",2020-10-21,"Northern Mariana Islands","69",88,2
"12812",2020-10-21,"Ohio","39",188005,5149
"12813",2020-10-21,"Oklahoma","40",110855,1210
"12814",2020-10-21,"Oregon","41",40458,638
"12815",2020-10-21,"Pennsylvania","42",191347,8629
"12816",2020-10-21,"Puerto Rico","72",58830,774
"12817",2020-10-21,"Rhode Island","44",29123,1169
"12818",2020-10-21,"South Carolina","45",166357,3708
"12819",2020-10-21,"South Dakota","46",35044,333
"12820",2020-10-21,"Tennessee","47",232100,2946
"12821",2020-10-21,"Texas","48",886403,17743
"12822",2020-10-21,"Utah","49",98037,558
"12823",2020-10-21,"Vermont","50",1971,58
"12824",2020-10-21,"Virgin Islands","78",1337,21
"12825",2020-10-21,"Virginia","51",168772,3515
"12826",2020-10-21,"Washington","53",104624,2384
"12827",2020-10-21,"West Virginia","54",20734,413
"12828",2020-10-21,"Wisconsin","55",192225,1707
"12829",2020-10-21,"Wyoming","56",9848,61
"12830",2020-10-22,"Alabama","1",177064,2843
"12831",2020-10-22,"Alaska","2",12790,64
"12832",2020-10-22,"Arizona","4",234914,5859
"12833",2020-10-22,"Arkansas","5",102798,1772
"12834",2020-10-22,"California","6",896424,17266
"12835",2020-10-22,"Colorado","8",90639,2224
"12836",2020-10-22,"Connecticut","9",65373,4569
"12837",2020-10-22,"Delaware","10",23528,670
"12838",2020-10-22,"District of Columbia","11",16537,642
"12839",2020-10-22,"Florida","12",768083,16266
"12840",2020-10-22,"Georgia","13",355156,7547
"12841",2020-10-22,"Guam","66",5025,70
"12842",2020-10-22,"Hawaii","15",14478,205
"12843",2020-10-22,"Idaho","16",56944,560
"12844",2020-10-22,"Illinois","17",365120,9663
"12845",2020-10-22,"Indiana","18",157678,4065
"12846",2020-10-22,"Iowa","19",112242,1617
"12847",2020-10-22,"Kansas","20",76546,952
"12848",2020-10-22,"Kentucky","21",94582,1439
"12849",2020-10-22,"Louisiana","22",181904,5799
"12850",2020-10-22,"Maine","23",6064,146
"12851",2020-10-22,"Maryland","24",138473,4070
"12852",2020-10-22,"Massachusetts","25",147215,9810
"12853",2020-10-22,"Michigan","26",170102,7465
"12854",2020-10-22,"Minnesota","27",128205,2354
"12855",2020-10-22,"Mississippi","28",113081,3231
"12856",2020-10-22,"Missouri","29",169311,2734
"12857",2020-10-22,"Montana","30",25736,279
"12858",2020-10-22,"Nebraska","31",61285,589
"12859",2020-10-22,"Nevada","32",93028,1736
"12860",2020-10-22,"New Hampshire","33",9994,470
"12861",2020-10-22,"New Jersey","34",226174,16263
"12862",2020-10-22,"New Mexico","35",39377,953
"12863",2020-10-22,"New York","36",494874,33022
"12864",2020-10-22,"North Carolina","37",253418,4110
"12865",2020-10-22,"North Dakota","38",35057,436
"12866",2020-10-22,"Northern Mariana Islands","69",88,2
"12867",2020-10-22,"Ohio","39",190430,5161
"12868",2020-10-22,"Oklahoma","40",112483,1221
"12869",2020-10-22,"Oregon","41",40825,647
"12870",2020-10-22,"Pennsylvania","42",193401,8660
"12871",2020-10-22,"Puerto Rico","72",59037,783
"12872",2020-10-22,"Rhode Island","44",29594,1173
"12873",2020-10-22,"South Carolina","45",167485,3755
"12874",2020-10-22,"South Dakota","46",36017,347
"12875",2020-10-22,"Tennessee","47",234079,2983
"12876",2020-10-22,"Texas","48",891656,17760
"12877",2020-10-22,"Utah","49",99563,563
"12878",2020-10-22,"Vermont","50",1987,58
"12879",2020-10-22,"Virgin Islands","78",1343,21
"12880",2020-10-22,"Virginia","51",170104,3524
"12881",2020-10-22,"Washington","53",105364,2389
"12882",2020-10-22,"West Virginia","54",21057,418
"12883",2020-10-22,"Wisconsin","55",195853,1730
"12884",2020-10-22,"Wyoming","56",10119,68
"12885",2020-10-23,"Alabama","1",180916,2859
"12886",2020-10-23,"Alaska","2",13067,64
"12887",2020-10-23,"Arizona","4",235910,5865
"12888",2020-10-23,"Arkansas","5",104135,1782
"12889",2020-10-23,"California","6",902325,17316
"12890",2020-10-23,"Colorado","8",92067,2233
"12891",2020-10-23,"Connecticut","9",66052,4577
"12892",2020-10-23,"Delaware","10",23687,678
"12893",2020-10-23,"District of Columbia","11",16609,642
"12894",2020-10-23,"Florida","12",771772,16339
"12895",2020-10-23,"Georgia","13",357319,7584
"12896",2020-10-23,"Guam","66",5110,70
"12897",2020-10-23,"Hawaii","15",14617,208
"12898",2020-10-23,"Idaho","16",58083,568
"12899",2020-10-23,"Illinois","17",370134,9704
"12900",2020-10-23,"Indiana","18",160145,4092
"12901",2020-10-23,"Iowa","19",113596,1629
"12902",2020-10-23,"Kansas","20",78122,975
"12903",2020-10-23,"Kentucky","21",96043,1462
"12904",2020-10-23,"Louisiana","22",182603,5820
"12905",2020-10-23,"Maine","23",6095,146
"12906",2020-10-23,"Maryland","24",139185,4078
"12907",2020-10-23,"Massachusetts","25",148285,9830
"12908",2020-10-23,"Michigan","26",172128,7485
"12909",2020-10-23,"Minnesota","27",129916,2367
"12910",2020-10-23,"Mississippi","28",113876,3238
"12911",2020-10-23,"Missouri","29",171871,2764
"12912",2020-10-23,"Montana","30",26600,283
"12913",2020-10-23,"Nebraska","31",62511,594
"12914",2020-10-23,"Nevada","32",94044,1739
"12915",2020-10-23,"New Hampshire","33",10112,471
"12916",2020-10-23,"New Jersey","34",227219,16273
"12917",2020-10-23,"New Mexico","35",40168,960
"12918",2020-10-23,"New York","36",496510,33038
"12919",2020-10-23,"North Carolina","37",255534,4140
"12920",2020-10-23,"North Dakota","38",35944,445
"12921",2020-10-23,"Northern Mariana Islands","69",88,2
"12922",2020-10-23,"Ohio","39",192948,5184
"12923",2020-10-23,"Oklahoma","40",113856,1234
"12924",2020-10-23,"Oregon","41",41357,651
"12925",2020-10-23,"Pennsylvania","42",195659,8695
"12926",2020-10-23,"Puerto Rico","72",60984,791
"12927",2020-10-23,"Rhode Island","44",30118,1177
"12928",2020-10-23,"South Carolina","45",168549,3777
"12929",2020-10-23,"South Dakota","46",37202,356
"12930",2020-10-23,"Tennessee","47",237607,3043
"12931",2020-10-23,"Texas","48",899313,17873
"12932",2020-10-23,"Utah","49",101574,567
"12933",2020-10-23,"Vermont","50",2016,58
"12934",2020-10-23,"Virgin Islands","78",1346,21
"12935",2020-10-23,"Virginia","51",171284,3539
"12936",2020-10-23,"Washington","53",106189,2396
"12937",2020-10-23,"West Virginia","54",21392,422
"12938",2020-10-23,"Wisconsin","55",200479,1776
"12939",2020-10-23,"Wyoming","56",10545,68
"12940",2020-10-24,"Alabama","1",183276,2866
"12941",2020-10-24,"Alaska","2",13439,64
"12942",2020-10-24,"Arizona","4",236898,5870
"12943",2020-10-24,"Arkansas","5",105318,1797
"12944",2020-10-24,"California","6",906644,17345
"12945",2020-10-24,"Colorado","8",93989,2241
"12946",2020-10-24,"Connecticut","9",66052,4577
"12947",2020-10-24,"Delaware","10",23847,680
"12948",2020-10-24,"District of Columbia","11",16706,642
"12949",2020-10-24,"Florida","12",776243,16416
"12950",2020-10-24,"Georgia","13",359001,7625
"12951",2020-10-24,"Guam","66",5144,72
"12952",2020-10-24,"Hawaii","15",14706,211
"12953",2020-10-24,"Idaho","16",58964,573
"12954",2020-10-24,"Illinois","17",376034,9765
"12955",2020-10-24,"Indiana","18",162886,4118
"12956",2020-10-24,"Iowa","19",114952,1634
"12957",2020-10-24,"Kansas","20",78177,975
"12958",2020-10-24,"Kentucky","21",97501,1469
"12959",2020-10-24,"Louisiana","22",182603,5820
"12960",2020-10-24,"Maine","23",6137,146
"12961",2020-10-24,"Maryland","24",139859,4091
"12962",2020-10-24,"Massachusetts","25",149488,9839
"12963",2020-10-24,"Michigan","26",175385,7522
"12964",2020-10-24,"Minnesota","27",132175,2381
"12965",2020-10-24,"Mississippi","28",115088,3255
"12966",2020-10-24,"Missouri","29",173746,2854
"12967",2020-10-24,"Montana","30",27149,295
"12968",2020-10-24,"Nebraska","31",63215,603
"12969",2020-10-24,"Nevada","32",94935,1746
"12970",2020-10-24,"New Hampshire","33",10238,473
"12971",2020-10-24,"New Jersey","34",229128,16281
"12972",2020-10-24,"New Mexico","35",41040,965
"12973",2020-10-24,"New York","36",498568,33049
"12974",2020-10-24,"North Carolina","37",258439,4170
"12975",2020-10-24,"North Dakota","38",36879,453
"12976",2020-10-24,"Northern Mariana Islands","69",88,2
"12977",2020-10-24,"Ohio","39",195806,5206
"12978",2020-10-24,"Oklahoma","40",115685,1245
"12979",2020-10-24,"Oregon","41",41739,654
"12980",2020-10-24,"Pennsylvania","42",197370,8721
"12981",2020-10-24,"Puerto Rico","72",61280,794
"12982",2020-10-24,"Rhode Island","44",30118,1177
"12983",2020-10-24,"South Carolina","45",169341,3793
"12984",2020-10-24,"South Dakota","46",38141,366
"12985",2020-10-24,"Tennessee","47",240191,3067
"12986",2020-10-24,"Texas","48",906638,17998
"12987",2020-10-24,"Utah","49",103137,568
"12988",2020-10-24,"Vermont","50",2043,58
"12989",2020-10-24,"Virgin Islands","78",1346,21
"12990",2020-10-24,"Virginia","51",172372,3578
"12991",2020-10-24,"Washington","53",106772,2396
"12992",2020-10-24,"West Virginia","54",21712,422
"12993",2020-10-24,"Wisconsin","55",205139,1804
"12994",2020-10-24,"Wyoming","56",10805,68
"12995",2020-10-25,"Alabama","1",184355,2866
"12996",2020-10-25,"Alaska","2",13968,64
"12997",2020-10-25,"Arizona","4",238200,5874
"12998",2020-10-25,"Arkansas","5",106115,1812
"12999",2020-10-25,"California","6",909344,17358
"13000",2020-10-25,"Colorado","8",95742,2244
"13001",2020-10-25,"Connecticut","9",66052,4577
"13002",2020-10-25,"Delaware","10",23961,681
"13003",2020-10-25,"District of Columbia","11",16767,642
"13004",2020-10-25,"Florida","12",778628,16428
"13005",2020-10-25,"Georgia","13",360344,7626
"13006",2020-10-25,"Guam","66",5185,72
"13007",2020-10-25,"Hawaii","15",14823,211
"13008",2020-10-25,"Idaho","16",59344,574
"13009",2020-10-25,"Illinois","17",380065,9788
"13010",2020-10-25,"Indiana","18",165038,4130
"13011",2020-10-25,"Iowa","19",116238,1635
"13012",2020-10-25,"Kansas","20",78241,975
"13013",2020-10-25,"Kentucky","21",98730,1472
"13014",2020-10-25,"Louisiana","22",183575,5837
"13015",2020-10-25,"Maine","23",6201,146
"13016",2020-10-25,"Maryland","24",140770,4096
"13017",2020-10-25,"Massachusetts","25",150565,9864
"13018",2020-10-25,"Michigan","26",175515,7522
"13019",2020-10-25,"Minnesota","27",133855,2402
"13020",2020-10-25,"Mississippi","28",115088,3255
"13021",2020-10-25,"Missouri","29",175243,2857
"13022",2020-10-25,"Montana","30",27880,298
"13023",2020-10-25,"Nebraska","31",63797,604
"13024",2020-10-25,"Nevada","32",95798,1748
"13025",2020-10-25,"New Hampshire","33",10328,473
"13026",2020-10-25,"New Jersey","34",230257,16285
"13027",2020-10-25,"New Mexico","35",41863,967
"13028",2020-10-25,"New York","36",500201,33059
"13029",2020-10-25,"North Carolina","37",260128,4183
"13030",2020-10-25,"North Dakota","38",37724,461
"13031",2020-10-25,"Northern Mariana Islands","69",88,2
"13032",2020-10-25,"Ohio","39",198115,5206
"13033",2020-10-25,"Oklahoma","40",116736,1249
"13034",2020-10-25,"Oregon","41",42101,654
"13035",2020-10-25,"Pennsylvania","42",198756,8730
"13036",2020-10-25,"Puerto Rico","72",62503,801
"13037",2020-10-25,"Rhode Island","44",30118,1177
"13038",2020-10-25,"South Carolina","45",170678,3802
"13039",2020-10-25,"South Dakota","46",39203,375
"13040",2020-10-25,"Tennessee","47",243508,3105
"13041",2020-10-25,"Texas","48",910573,18042
"13042",2020-10-25,"Utah","49",105053,572
"13043",2020-10-25,"Vermont","50",2073,58
"13044",2020-10-25,"Virgin Islands","78",1346,21
"13045",2020-10-25,"Virginia","51",173371,3579
"13046",2020-10-25,"Washington","53",107270,2396
"13047",2020-10-25,"West Virginia","54",21906,423
"13048",2020-10-25,"Wisconsin","55",208917,1814
"13049",2020-10-25,"Wyoming","56",11041,68
"13050",2020-10-26,"Alabama","1",185322,2866
"13051",2020-10-26,"Alaska","2",14316,64
"13052",2020-10-26,"Arizona","4",239193,5875
"13053",2020-10-26,"Arkansas","5",106727,1833
"13054",2020-10-26,"California","6",913699,17398
"13055",2020-10-26,"Colorado","8",97686,2255
"13056",2020-10-26,"Connecticut","9",68099,4589
"13057",2020-10-26,"Delaware","10",24168,685
"13058",2020-10-26,"District of Columbia","11",16812,642
"13059",2020-10-26,"Florida","12",782005,16448
"13060",2020-10-26,"Georgia","13",364275,7644
"13061",2020-10-26,"Guam","66",5305,76
"13062",2020-10-26,"Hawaii","15",14858,211
"13063",2020-10-26,"Idaho","16",60400,582
"13064",2020-10-26,"Illinois","17",385084,9811
"13065",2020-10-26,"Indiana","18",167010,4143
"13066",2020-10-26,"Iowa","19",117198,1657
"13067",2020-10-26,"Kansas","20",80473,976
"13068",2020-10-26,"Kentucky","21",99965,1480
"13069",2020-10-26,"Louisiana","22",183802,5854
"13070",2020-10-26,"Maine","23",6254,146
"13071",2020-10-26,"Maryland","24",141334,4099
"13072",2020-10-26,"Massachusetts","25",151777,9881
"13073",2020-10-26,"Michigan","26",179624,7551
"13074",2020-10-26,"Minnesota","27",135425,2406
"13075",2020-10-26,"Mississippi","28",115763,3263
"13076",2020-10-26,"Missouri","29",177733,2869
"13077",2020-10-26,"Montana","30",28580,304
"13078",2020-10-26,"Nebraska","31",64506,609
"13079",2020-10-26,"Nevada","32",96330,1751
"13080",2020-10-26,"New Hampshire","33",10397,475
"13081",2020-10-26,"New Jersey","34",231473,16292
"13082",2020-10-26,"New Mexico","35",42586,976
"13083",2020-10-26,"New York","36",501393,33073
"13084",2020-10-26,"North Carolina","37",262159,4200
"13085",2020-10-26,"North Dakota","38",38246,466
"13086",2020-10-26,"Northern Mariana Islands","69",92,2
"13087",2020-10-26,"Ohio","39",200231,5217
"13088",2020-10-26,"Oklahoma","40",117399,1251
"13089",2020-10-26,"Oregon","41",42454,657
"13090",2020-10-26,"Pennsylvania","42",201248,8737
"13091",2020-10-26,"Puerto Rico","72",63135,804
"13092",2020-10-26,"Rhode Island","44",31024,1184
"13093",2020-10-26,"South Carolina","45",171501,3823
"13094",2020-10-26,"South Dakota","46",39741,375
"13095",2020-10-26,"Tennessee","47",245760,3132
"13096",2020-10-26,"Texas","48",917167,18077
"13097",2020-10-26,"Utah","49",106083,575
"13098",2020-10-26,"Vermont","50",2083,58
"13099",2020-10-26,"Virgin Islands","78",1348,21
"13100",2020-10-26,"Virginia","51",174275,3581
"13101",2020-10-26,"Washington","53",108393,2428
"13102",2020-10-26,"West Virginia","54",22223,424
"13103",2020-10-26,"Wisconsin","55",212116,1825
"13104",2020-10-26,"Wyoming","56",11477,77
"13105",2020-10-27,"Alabama","1",186437,2892
"13106",2020-10-27,"Alaska","2",14699,66
"13107",2020-10-27,"Arizona","4",240158,5891
"13108",2020-10-27,"Arkansas","5",107679,1857
"13109",2020-10-27,"California","6",918627,17478
"13110",2020-10-27,"Colorado","8",99111,2265
"13111",2020-10-27,"Connecticut","9",68637,4595
"13112",2020-10-27,"Delaware","10",24249,686
"13113",2020-10-27,"District of Columbia","11",16906,644
"13114",2020-10-27,"Florida","12",786303,16504
"13115",2020-10-27,"Georgia","13",365498,7661
"13116",2020-10-27,"Guam","66",5387,76
"13117",2020-10-27,"Hawaii","15",14920,214
"13118",2020-10-27,"Idaho","16",61282,588
"13119",2020-10-27,"Illinois","17",389088,9860
"13120",2020-10-27,"Indiana","18",168996,4194
"13121",2020-10-27,"Iowa","19",118852,1680
"13122",2020-10-27,"Kansas","20",80761,979
"13123",2020-10-27,"Kentucky","21",101700,1493
"13124",2020-10-27,"Louisiana","22",184724,5872
"13125",2020-10-27,"Maine","23",6311,146
"13126",2020-10-27,"Maryland","24",142237,4108
"13127",2020-10-27,"Massachusetts","25",153037,9888
"13128",2020-10-27,"Michigan","26",182284,7585
"13129",2020-10-27,"Minnesota","27",137589,2421
"13130",2020-10-27,"Mississippi","28",116617,3283
"13131",2020-10-27,"Missouri","29",179457,2912
"13132",2020-10-27,"Montana","30",29422,309
"13133",2020-10-27,"Nebraska","31",65376,623
"13134",2020-10-27,"Nevada","32",97138,1757
"13135",2020-10-27,"New Hampshire","33",10530,475
"13136",2020-10-27,"New Jersey","34",233120,16306
"13137",2020-10-27,"New Mexico","35",43169,980
"13138",2020-10-27,"New York","36",503387,33092
"13139",2020-10-27,"North Carolina","37",264334,4236
"13140",2020-10-27,"North Dakota","38",39135,481
"13141",2020-10-27,"Northern Mariana Islands","69",92,2
"13142",2020-10-27,"Ohio","39",202740,5239
"13143",2020-10-27,"Oklahoma","40",118409,1273
"13144",2020-10-27,"Oregon","41",42821,665
"13145",2020-10-27,"Pennsylvania","42",203520,8760
"13146",2020-10-27,"Puerto Rico","72",63497,808
"13147",2020-10-27,"Rhode Island","44",31445,1188
"13148",2020-10-27,"South Carolina","45",172579,3842
"13149",2020-10-27,"South Dakota","46",40730,375
"13150",2020-10-27,"Tennessee","47",247688,3176
"13151",2020-10-27,"Texas","48",924458,18155
"13152",2020-10-27,"Utah","49",107246,579
"13153",2020-10-27,"Vermont","50",2113,58
"13154",2020-10-27,"Virgin Islands","78",1351,21
"13155",2020-10-27,"Virginia","51",175409,3600
"13156",2020-10-27,"Washington","53",108966,2438
"13157",2020-10-27,"West Virginia","54",22706,432
"13158",2020-10-27,"Wisconsin","55",217447,1896
"13159",2020-10-27,"Wyoming","56",11806,77
"13160",2020-10-28,"Alabama","1",187706,2911
"13161",2020-10-28,"Alaska","2",15053,67
"13162",2020-10-28,"Arizona","4",241259,5906
"13163",2020-10-28,"Arkansas","5",108640,1875
"13164",2020-10-28,"California","6",922680,17541
"13165",2020-10-28,"Colorado","8",100614,2277
"13166",2020-10-28,"Connecticut","9",69127,4604
"13167",2020-10-28,"Delaware","10",24392,688
"13168",2020-10-28,"District of Columbia","11",16973,644
"13169",2020-10-28,"Florida","12",790418,16570
"13170",2020-10-28,"Georgia","13",367126,7692
"13171",2020-10-28,"Guam","66",5435,77
"13172",2020-10-28,"Hawaii","15",14975,212
"13173",2020-10-28,"Idaho","16",62197,600
"13174",2020-10-28,"Illinois","17",395204,9912
"13175",2020-10-28,"Indiana","18",171566,4227
"13176",2020-10-28,"Iowa","19",120911,1691
"13177",2020-10-28,"Kansas","20",83485,1007
"13178",2020-10-28,"Kentucky","21",103685,1509
"13179",2020-10-28,"Louisiana","22",185822,5890
"13180",2020-10-28,"Maine","23",6387,146
"13181",2020-10-28,"Maryland","24",142918,4115
"13182",2020-10-28,"Massachusetts","25",154218,9924
"13183",2020-10-28,"Michigan","26",185818,7606
"13184",2020-10-28,"Minnesota","27",139497,2440
"13185",2020-10-28,"Mississippi","28",117617,3302
"13186",2020-10-28,"Missouri","29",181877,2940
"13187",2020-10-28,"Montana","30",30051,326
"13188",2020-10-28,"Nebraska","31",66545,629
"13189",2020-10-28,"Nevada","32",97824,1767
"13190",2020-10-28,"New Hampshire","33",10641,478
"13191",2020-10-28,"New Jersey","34",234790,16324
"13192",2020-10-28,"New Mexico","35",43826,991
"13193",2020-10-28,"New York","36",505416,33107
"13194",2020-10-28,"North Carolina","37",266566,4275
"13195",2020-10-28,"North Dakota","38",39912,493
"13196",2020-10-28,"Northern Mariana Islands","69",92,2
"13197",2020-10-28,"Ohio","39",205347,5256
"13198",2020-10-28,"Oklahoma","40",119152,1286
"13199",2020-10-28,"Oregon","41",43228,673
"13200",2020-10-28,"Pennsylvania","42",205852,8789
"13201",2020-10-28,"Puerto Rico","72",63587,813
"13202",2020-10-28,"Rhode Island","44",31944,1192
"13203",2020-10-28,"South Carolina","45",173491,3876
"13204",2020-10-28,"South Dakota","46",42000,384
"13205",2020-10-28,"Tennessee","47",250269,3209
"13206",2020-10-28,"Texas","48",932206,18251
"13207",2020-10-28,"Utah","49",108863,588
"13208",2020-10-28,"Vermont","50",2120,58
"13209",2020-10-28,"Virgin Islands","78",1353,21
"13210",2020-10-28,"Virginia","51",176754,3616
"13211",2020-10-28,"Washington","53",109865,2454
"13212",2020-10-28,"West Virginia","54",23064,436
"13213",2020-10-28,"Wisconsin","55",221578,1953
"13214",2020-10-28,"Wyoming","56",12146,77
"13215",2020-10-29,"Alabama","1",189149,2914
"13216",2020-10-29,"Alaska","2",15417,72
"13217",2020-10-29,"Arizona","4",242510,5920
"13218",2020-10-29,"Arkansas","5",109712,1894
"13219",2020-10-29,"California","6",926893,17567
"13220",2020-10-29,"Colorado","8",102665,2295
